Transaction_ID,Date,Time,Customer_ID,Product_ID,Amount,Payment_Type,Country,Merchant_ID,Status
TX12441,2023-07-07,19:31:57,C1249,P81,65.25,Debit Card,UK,M19,Refunded
TX12442,2023-05-21,14:52:01,C1553,P42,69.38,Debit Card,Canada,M38,Refunded
TX12443,2023-07-01,16:11:54,C2232,P81,279.47,Credit Card,Canada,M19,Chargeback
TX12444,2023-09-13,05:36:28,C1033,P94,71.68,Credit Card,UK,M33,Chargeback
TX12445,2023-09-18,11:54:05,C8457,P39,361.24,PayPal,USA,M21,Pending
TX12446,2023-08-15,14:21:54,C2918,P79,,PayPal,USA,M30,Pending
TX12447,2024-03-23,15:37:54,C2099,P22,404.8,,USA,M46,Completed
TX12448,2023-07-24,09:17:04,C7492,P35,399.94,Credit Card,USA,M29,Pending
TX12449,2023-05-25,14:43:15,C1120,P39,313.74,PayPal,USA,M25,Completed
TX12450,2023-11-28,19:03:16,C8709,P32,334.05,PayPal,USA,M45,Completed
TX12451,2023-05-22,16:09:24,C4359,P100,269.38,PayPal,Australia,M37,Completed
TX12452,2023-10-19,22:40:44,C6112,P27,269.85,PayPal,UK,M37,Pending
TX12453,2023-09-03,01:22:58,C2171,P79,95.75,Debit Card,USA,M37,Refunded
TX12454,2023-08-03,22:29:58,C5855,P22,130.31,Debit Card,UK,M47,Cancelled
TX12455,2024-03-09,23:18:14,C5235,P83,229.24,PayPal,USA,M35,Pending
TX12456,2023-08-26,23:03:31,C2480,P82,252.74,Debit Card,UK,M29,Pending
TX12457,2024-03-12,09:11:05,C5815,P86,44.97,Debit Card,UK,M8,Refunded
TX12458,2023-09-23,13:54:37,C1459,P33,92.14,Credit Card,UK,M18,Cancelled
TX12459,2023-11-30,02:43:18,C6755,P86,297.86,PayPal,UK,M43,Pending
TX12460,2023-08-14,20:32:30,C6560,P64,77.05,Debit Card,Australia,M34,Refunded
TX12461,2024-02-17,00:01:15,C8366,P79,307.72,Debit Card,Canada,M43,Completed
TX12462,2023-10-27,05:36:07,C7750,P92,88.66,Debit Card,UK,M9,Cancelled
TX12463,2023-05-29,19:43:46,C2874,P99,156.88,Credit Card,UK,M34,Completed
TX12464,2023-07-07,14:51:25,C3723,P73,51.41,Debit Card,UK,M27,Cancelled
TX12465,2024-02-27,12:28:51,C7153,P79,345.96,Debit Card,USA,M11,Pending
TX12466,2024-01-05,20:23:42,C3647,P6,392.82,Credit Card,,M48,Completed
TX12467,2024-04-18,21:21:41,C1272,P79,225.45,Debit Card,USA,M25,Refunded
TX12468,2023-12-27,00:06:19,C7650,P84,48.89,Credit Card,UK,M8,Refunded
TX12469,2024-01-20,02:54:17,C1660,P8,442.41,Credit Card,UK,M5,Chargeback
TX12470,2023-06-19,21:26:38,C8752,P2,464.05,,USA,M22,Pending
TX12471,2023-08-19,11:30:11,C1098,P45,128.43,,Australia,M14,Cancelled
TX12472,2023-10-20,16:42:01,C1814,P17,152.71,PayPal,Australia,M31,Completed
TX12473,2024-01-10,21:40:36,C5096,P60,39.72,PayPal,Canada,M42,Refunded
TX12474,2023-10-13,04:08:50,C9492,P48,53.36,Debit Card,UK,M15,Refunded
TX12475,2023-10-12,08:31:50,C2122,P61,97.5,Credit Card,Canada,M40,Refunded
TX12476,2023-05-07,13:35:58,C5683,P4,381.76,,,M23,Pending
TX12477,2023-06-15,21:01:33,C5122,P48,216.16,PayPal,Canada,M23,Pending
TX12478,2023-05-17,13:47:49,C8403,P77,282.74,Debit Card,USA,M30,Refunded
TX12479,2023-09-01,20:54:09,C1614,P31,394.12,PayPal,Canada,M44,Chargeback
TX12480,2023-08-19,06:07:19,C6707,P35,,Credit Card,USA,M40,Pending
TX12481,2024-02-17,19:05:15,C8561,P83,273.29,,,M10,Cancelled
TX12482,2023-11-04,22:04:20,C8186,P9,207.39,Credit Card,Australia,M22,Cancelled
TX12483,2023-09-13,20:23:37,C4827,P22,287.18,Debit Card,USA,M4,Pending
TX12484,2024-04-17,12:48:44,C7476,P47,48.77,,UK,M24,Refunded
TX12485,2024-01-21,17:59:28,C6608,P52,132.7,,Australia,M10,Completed
TX12486,2024-05-01,13:08:02,C2620,P18,8.41,Credit Card,UK,M10,Refunded
TX12487,2023-06-27,15:41:08,C5661,P85,506.03,PayPal,,M45,Chargeback
TX12488,2024-01-12,00:27:49,C9842,P62,209.51,Credit Card,UK,M14,Pending
TX12489,2023-10-10,17:19:53,C4084,P3,289.22,Debit Card,USA,M32,Completed
TX12490,2023-08-09,23:28:50,C5439,P17,419.29,Credit Card,USA,M2,Completed
TX12491,2024-02-16,20:41:03,C4726,P26,243.97,Credit Card,USA,M49,Pending
TX12492,2023-08-19,10:41:33,C2775,P49,153.85,PayPal,Canada,M12,Cancelled
TX12493,2024-03-04,06:47:08,C4140,P23,225.19,Credit Card,USA,M47,Chargeback
TX12494,2024-02-01,00:57:59,C6052,P39,,Debit Card,,M25,Pending
TX12495,2023-09-01,11:32:24,C9278,P62,141.68,Credit Card,UK,M4,Pending
TX12496,2024-02-16,01:14:17,C1802,P15,90.18,,UK,M6,Completed
TX12497,2023-06-19,13:02:07,C2623,P6,72.31,Debit Card,Canada,M32,Refunded
TX12498,2024-03-31,13:51:32,C6520,P59,179.96,Credit Card,Australia,M21,Refunded
TX12499,2024-02-26,09:15:12,C7043,P29,66.14,Debit Card,UK,M39,Refunded
TX12500,2023-06-08,02:58:18,C3115,P26,105.92,Debit Card,Canada,M19,Chargeback
TX12501,2023-06-25,22:39:54,C7755,P50,159.57,Credit Card,Canada,M24,Completed
TX12502,2023-06-22,19:34:03,C9419,P29,206.15,,UK,M9,Completed
TX12503,2023-12-08,22:23:27,C7168,P76,68.9,Credit Card,Australia,M5,Refunded
TX12504,2023-12-02,15:59:20,C8613,P14,377.03,Credit Card,USA,M16,Chargeback
TX12505,2023-07-30,23:30:32,C2577,P5,220.58,Credit Card,USA,M5,Pending
TX12506,2023-11-09,06:46:57,C7736,P85,159.18,Debit Card,Canada,M30,Completed
TX12507,2023-11-12,00:00:15,C9579,P11,42.04,PayPal,UK,M37,Pending
TX12508,2023-09-29,15:21:48,C8629,P35,132.84,PayPal,Canada,M15,Completed
TX12509,2024-01-08,12:19:36,C9743,P66,639.77,Debit Card,Canada,M45,Chargeback
TX12510,2023-05-09,05:41:14,C8556,P15,948.15,,USA,M22,Chargeback
TX12511,2023-12-29,07:43:05,C1057,P65,49.26,Credit Card,Canada,M47,Refunded
TX12512,2024-03-22,11:36:55,C5237,P40,196.0,PayPal,UK,M48,Pending
TX12513,2023-09-08,18:35:47,C3171,P52,43.88,Credit Card,UK,M7,Pending
TX12514,2024-01-29,11:50:43,C1317,P68,152.61,PayPal,UK,M49,Completed
TX12515,2024-04-04,14:25:31,C4631,P80,164.62,PayPal,Australia,M1,Pending
TX12516,2023-08-30,18:04:43,C7761,P100,230.57,Debit Card,USA,M13,Completed
TX12517,2023-05-14,22:13:56,C5543,P85,320.53,PayPal,UK,M46,Pending
TX12518,2024-04-25,21:06:21,C7116,P64,112.34,,UK,M41,Completed
TX12519,2024-02-02,11:20:13,C9872,P89,151.8,Debit Card,Canada,M27,Pending
TX12520,2023-09-18,13:54:50,C1035,P5,143.8,Debit Card,UK,M4,Completed
TX12521,2023-07-09,05:12:01,C6986,P14,477.15,Credit Card,USA,M10,Pending
TX12522,2023-12-11,04:46:26,C7512,P65,,PayPal,USA,M1,Cancelled
TX12523,2023-12-07,02:17:35,C2822,P6,261.24,Debit Card,USA,M2,Completed
TX12524,2024-03-21,05:18:22,C2513,P1,315.13,Debit Card,Canada,M32,Cancelled
TX12525,2023-08-01,06:46:52,C4313,P13,490.46,PayPal,USA,M31,Cancelled
TX12526,2023-05-06,16:40:42,C9162,P15,122.93,Debit Card,,M8,Refunded
TX12527,2023-08-25,23:33:01,C4170,P95,173.08,PayPal,Australia,M33,Cancelled
TX12528,2024-01-16,07:41:30,C8640,P84,853.8,,USA,M44,Chargeback
TX12529,2023-07-26,09:03:18,C8645,P57,50.47,PayPal,Australia,M34,Refunded
TX12530,2023-10-08,02:23:22,C3268,P64,266.15,PayPal,UK,M9,Pending
TX12531,2023-09-12,22:17:13,C3042,P66,209.61,PayPal,Canada,M48,Pending
TX12532,2023-07-16,15:19:57,C1800,P100,288.8,PayPal,USA,M33,Pending
TX12533,2023-11-16,17:51:18,C9693,P12,211.42,Debit Card,USA,M24,Refunded
TX12534,2023-05-08,22:30:45,C8399,P4,262.8,Credit Card,Canada,M30,Chargeback
TX12535,2023-12-29,07:38:44,C8238,P19,315.48,Credit Card,Canada,M13,Chargeback
TX12536,2023-08-12,16:19:34,C1224,P7,120.4,PayPal,Canada,M34,Cancelled
TX12537,2024-02-21,04:58:23,C3610,P60,463.16,Credit Card,USA,M21,Chargeback
TX12538,2023-11-17,15:06:41,C7979,P46,177.62,Credit Card,Canada,M45,Pending
TX12539,2023-11-05,03:15:20,C3888,P88,52.07,Credit Card,Canada,M36,Refunded
TX12540,2024-02-18,11:55:09,C8421,P29,209.29,Credit Card,UK,M24,Pending
TX12541,2023-06-20,07:21:00,C8475,P12,,PayPal,Canada,M28,Cancelled
TX12542,2024-03-05,05:46:23,C4000,P29,174.54,Debit Card,Canada,M4,Completed
TX12543,2023-07-17,20:34:27,C8934,P19,97.96,PayPal,UK,M43,Pending
TX12544,2024-03-09,18:01:09,C1156,P33,352.67,,USA,M43,Refunded
TX12545,2024-02-18,12:13:36,C7473,P94,,Credit Card,UK,M36,Completed
TX12546,2023-08-07,17:19:07,C2287,P89,378.66,PayPal,USA,M22,Cancelled
TX12547,2024-03-12,10:38:43,C8558,P16,132.27,Credit Card,UK,M37,Pending
TX12548,2023-10-01,13:57:40,C8201,P66,354.76,Credit Card,UK,M29,Chargeback
TX12549,2023-08-10,16:50:02,C3916,P83,428.56,Debit Card,USA,M22,Pending
TX12550,2023-07-17,17:20:30,C3887,P75,219.33,Debit Card,USA,M30,Refunded
TX12551,2023-10-20,21:42:42,C3074,P60,91.04,Debit Card,USA,M37,Refunded
TX12552,2023-07-27,16:32:01,C1256,P5,116.2,Debit Card,Canada,M26,Refunded
TX12553,2023-11-01,15:59:21,C6705,P77,313.51,Credit Card,Australia,M48,Completed
TX12554,2024-02-29,09:26:30,C4827,P29,302.47,,USA,M13,Cancelled
TX12555,2023-09-08,14:21:53,C5142,P35,66.4,Credit Card,Australia,M14,Pending
TX12556,2024-04-04,00:53:35,C8120,P28,18.28,Debit Card,UK,M24,Refunded
TX12557,2024-04-03,01:06:24,C7671,P69,291.31,PayPal,USA,M12,Cancelled
TX12558,2024-04-18,22:20:10,C9510,P68,466.26,PayPal,USA,M40,Cancelled
TX12559,2023-07-19,12:18:11,C4539,P24,127.5,Credit Card,UK,M33,Completed
TX12560,2023-09-03,20:51:41,C6764,P87,99.58,Credit Card,Canada,M46,Refunded
TX12561,2024-03-31,01:37:49,C9157,P65,121.47,Debit Card,Canada,M45,Cancelled
TX12562,2024-01-26,12:35:18,C3010,P9,318.12,PayPal,USA,M35,Completed
TX12563,2023-08-20,15:19:11,C3366,P26,279.01,Debit Card,USA,M9,Refunded
TX12564,2024-01-04,13:41:38,C4172,P66,75.21,Credit Card,UK,M28,Pending
TX12565,2023-10-26,10:48:23,C6484,P69,529.43,Debit Card,USA,M47,Chargeback
TX12566,2023-12-02,02:20:59,C4396,P55,297.99,Credit Card,USA,M43,Pending
TX12567,2023-07-05,13:43:29,C5494,P31,201.61,PayPal,USA,M15,Cancelled
TX12568,2023-09-06,17:15:32,C8417,P23,163.13,Credit Card,Canada,M47,Chargeback
TX12569,2023-06-03,05:19:23,C4538,P62,24.74,,Australia,M48,Refunded
TX12570,2023-05-12,01:36:19,C8408,P91,,Credit Card,UK,M27,Pending
TX12571,2023-12-22,14:15:35,C2191,P67,84.56,Debit Card,Australia,M40,Completed
TX12572,2024-01-14,01:21:39,C3679,P19,354.47,PayPal,USA,M47,Pending
TX12573,2023-07-01,16:56:25,C2440,P92,149.56,Debit Card,UK,M38,Refunded
TX12574,2023-08-26,07:14:40,C5303,P8,348.86,Debit Card,USA,M10,Completed
TX12575,2023-12-08,22:28:00,C2606,P18,130.52,Credit Card,UK,M10,Refunded
TX12576,2023-07-11,22:08:03,C2458,P16,175.5,Credit Card,Australia,M47,Cancelled
TX12577,2023-06-06,13:18:49,C2882,P67,184.29,Debit Card,UK,M17,Pending
TX12578,2023-07-31,13:08:14,C1076,P91,,PayPal,USA,M26,Chargeback
TX12579,2023-11-20,04:44:50,C8008,P5,148.94,PayPal,UK,M10,Completed
TX12580,2024-03-31,14:23:52,C2554,P56,344.17,Credit Card,USA,M21,Pending
TX12581,2023-12-26,05:00:13,C2197,P53,88.01,,Canada,M21,Refunded
TX12582,2023-05-22,12:45:33,C7753,P31,206.42,Credit Card,UK,M1,Cancelled
TX12583,2024-04-07,00:01:21,C7268,P81,162.83,Credit Card,UK,M2,Refunded
TX12584,2023-12-13,15:32:47,C4681,P22,111.69,PayPal,,M42,Completed
TX12585,2024-03-20,22:29:33,C3036,P11,497.7,Debit Card,UK,M7,Chargeback
TX12586,2023-12-31,01:50:59,C7134,P43,371.76,,USA,M39,Completed
TX12587,2023-12-19,00:07:20,C9572,P68,75.51,PayPal,UK,M8,Refunded
TX12588,2024-01-15,13:17:28,C3252,P69,296.81,Debit Card,USA,M49,Cancelled
TX12589,2024-02-08,01:18:31,C1835,P53,125.28,Credit Card,Canada,M25,Chargeback
TX12590,2024-02-06,21:49:37,C1821,P76,290.24,Debit Card,Canada,M25,Completed
TX12591,2023-11-18,13:32:04,C2877,P47,159.27,Credit Card,Canada,M9,Pending
TX12592,2023-11-21,09:16:29,C7706,P82,27.97,Credit Card,,M29,Refunded
TX12593,2024-03-15,05:08:41,C3367,P65,70.41,Credit Card,UK,M18,Cancelled
TX12594,2023-10-10,10:22:06,C3209,P74,480.66,PayPal,USA,M38,Completed
TX12595,2023-12-30,06:29:29,C5038,P47,126.03,PayPal,Canada,M48,Completed
TX12596,2024-02-27,17:45:34,C8929,P10,411.16,PayPal,USA,M50,Completed
TX12597,2023-11-11,14:49:43,C9128,P78,144.52,Credit Card,UK,M20,Completed
TX12598,2023-06-09,14:31:18,C6715,P86,125.99,Credit Card,,M13,Refunded
TX12599,2024-01-24,13:30:46,C4240,P50,380.55,Debit Card,USA,M9,Cancelled
TX12600,2024-03-18,10:24:39,C6864,P53,127.87,Credit Card,,M3,Completed
TX12601,2023-10-14,01:02:45,C5728,P21,458.25,,USA,M34,Completed
TX12602,2023-07-30,08:37:50,C5326,P46,152.26,PayPal,Canada,M14,Pending
TX12603,2023-08-16,14:00:07,C1465,P55,455.41,PayPal,USA,M11,Pending
TX12604,2024-04-28,13:24:33,C1879,P81,149.57,,USA,M47,Refunded
TX12605,2023-08-19,04:54:54,C1223,P33,178.48,PayPal,UK,M34,Pending
TX12606,2023-09-17,16:06:57,C7770,P1,243.57,Credit Card,USA,M31,Chargeback
TX12607,2024-04-03,04:06:07,C5529,P44,416.7,Debit Card,USA,M9,Completed
TX12608,2023-11-27,05:31:15,C2157,P76,378.19,,Canada,M1,Chargeback
TX12609,2023-05-08,06:11:17,C5837,P40,334.51,PayPal,USA,M18,Cancelled
TX12610,2023-12-18,07:30:33,C1615,P97,189.97,Credit Card,Canada,M33,Completed
TX12611,2024-04-22,05:44:43,C6592,P67,,,USA,M49,Completed
TX12612,2023-08-12,20:21:00,C8791,P28,452.57,Debit Card,USA,M13,Completed
TX12613,2023-12-04,02:12:48,C1156,P56,,Debit Card,Canada,M14,Pending
TX12614,2023-12-20,03:28:38,C8461,P9,362.4,PayPal,USA,M18,Pending
TX12615,2023-09-03,04:23:17,C8826,P1,1120.2,Credit Card,USA,M25,Chargeback
TX12616,2023-12-03,21:08:31,C9265,P73,466.65,Credit Card,USA,M12,Pending
TX12617,2023-05-11,18:36:58,C5709,P17,135.48,Credit Card,USA,M43,Refunded
TX12618,2023-07-07,21:16:03,C4376,P59,123.78,Credit Card,Canada,M20,Refunded
TX12619,2023-11-12,22:26:56,C9360,P21,277.49,Credit Card,,M11,Refunded
TX12620,2024-04-06,07:00:02,C2286,P60,,PayPal,Canada,M4,Completed
TX12621,2023-11-28,05:55:14,C7028,P50,86.77,PayPal,Canada,M20,Completed
TX12622,2023-05-17,13:37:51,C5147,P12,69.87,PayPal,,M28,Pending
TX12623,2023-06-28,10:05:50,C5374,P2,70.84,PayPal,Australia,M29,Completed
TX12624,2023-05-09,15:48:52,C6784,P19,299.1,Credit Card,USA,M20,Completed
TX12625,2023-07-09,11:55:08,C6957,P57,,PayPal,Australia,M2,Completed
TX12626,2023-08-26,17:44:26,C7947,P5,164.91,Debit Card,USA,M50,Refunded
TX12627,2023-12-19,16:46:25,C8961,P5,56.92,Debit Card,UK,M5,Pending
TX12628,2023-11-24,16:02:59,C1678,P96,166.78,Debit Card,UK,M33,Refunded
TX12629,2024-01-16,23:39:09,C2235,P18,400.53,PayPal,USA,M48,Completed
TX12630,2024-02-13,22:23:28,C2056,P23,195.97,Debit Card,UK,M18,Pending
TX12631,2023-12-24,21:21:09,C4319,P10,59.81,Debit Card,Canada,M19,Refunded
TX12632,2023-12-21,14:11:48,C4308,P60,103.76,Credit Card,USA,M37,Refunded
TX12633,2023-10-26,07:59:43,C2981,P57,412.51,Credit Card,USA,M15,Completed
TX12634,2023-10-12,14:45:25,C8039,P10,103.57,Debit Card,Canada,M25,Refunded
TX12635,2023-08-09,20:44:58,C8981,P63,251.12,Credit Card,UK,M8,Pending
TX12636,2024-02-09,23:27:52,C2639,P13,66.98,PayPal,Australia,M19,Refunded
TX12637,2023-05-21,02:48:04,C6551,P15,84.45,PayPal,Canada,M23,Cancelled
TX12638,2024-01-27,00:21:44,C3890,P38,201.96,Debit Card,Australia,M31,Cancelled
TX12639,2024-03-26,13:07:41,C7631,P85,110.63,PayPal,Canada,M7,Completed
TX12640,2024-01-06,22:43:34,C1475,P73,983.39,Debit Card,USA,M39,Chargeback
TX12641,2024-04-23,22:16:27,C6586,P87,370.67,Debit Card,USA,M22,Pending
TX12642,2023-12-17,06:52:27,C7310,P19,192.33,Debit Card,Canada,M39,Completed
TX12643,2024-03-29,08:48:57,C4635,P27,228.6,Credit Card,UK,M29,Completed
TX12644,2024-03-22,06:59:01,C3627,P12,227.46,Credit Card,USA,M27,Refunded
TX12645,2024-02-23,13:04:48,C6769,P86,243.25,Credit Card,USA,M12,Refunded
TX12646,2023-07-29,04:19:45,C5689,P50,53.68,PayPal,Australia,M38,Completed
TX12647,2023-07-03,22:59:30,C8837,P12,66.24,Credit Card,UK,M50,Refunded
TX12648,2023-06-02,01:59:33,C1897,P14,36.25,Credit Card,UK,M32,Refunded
TX12649,2023-06-12,07:58:30,C1430,P25,74.98,PayPal,UK,M1,Cancelled
TX12650,2023-11-21,21:59:57,C7976,P8,1056.71,Debit Card,USA,M34,Chargeback
TX12651,2024-03-04,11:02:31,C1569,P18,679.04,,USA,M31,Chargeback
TX12652,2024-01-20,08:27:45,C1568,P90,219.16,Credit Card,USA,M36,Refunded
TX12653,2023-05-28,03:26:19,C2193,P100,422.69,PayPal,USA,M8,Completed
TX12654,2023-10-18,00:58:45,C4802,P14,177.14,,,M25,Pending
TX12655,2024-02-25,16:18:11,C1419,P9,36.64,Credit Card,UK,M30,Cancelled
TX12656,2024-01-10,07:52:44,C9601,P33,37.12,Debit Card,Canada,M16,Pending
TX12657,2024-03-28,08:24:50,C9108,P29,136.95,Debit Card,Canada,M12,Cancelled
TX12658,2023-09-23,08:43:16,C8278,P77,1272.61,Credit Card,USA,M18,Chargeback
TX12659,2024-02-03,14:21:09,C7433,P6,164.52,,UK,M2,Completed
TX12660,2023-10-15,04:48:11,C8741,P5,55.18,Credit Card,UK,M38,Pending
TX12661,2023-09-14,18:01:53,C1498,P90,46.58,PayPal,Canada,M2,Pending
TX12662,2023-07-06,06:46:36,C3340,P51,314.32,Credit Card,USA,M12,Refunded
TX12663,2023-07-18,23:30:45,C3180,P91,147.35,Credit Card,UK,M2,Completed
TX12664,2023-05-25,11:29:32,C6810,P36,230.39,Debit Card,UK,M9,Cancelled
TX12665,2023-06-18,22:21:18,C3948,P95,339.79,PayPal,USA,M2,Pending
TX12666,2023-07-19,00:53:08,C3210,P10,385.52,Debit Card,USA,M16,Completed
TX12667,2023-12-31,02:36:35,C6327,P2,212.02,Credit Card,UK,M1,Completed
TX12668,2023-07-16,11:35:38,C2008,P67,145.69,PayPal,Canada,M46,Completed
TX12669,2023-07-02,09:56:49,C1351,P62,433.72,PayPal,USA,M34,Pending
TX12670,2024-01-23,11:24:42,C3352,P38,272.21,Credit Card,UK,M17,Chargeback
TX12671,2024-04-19,19:15:47,C1098,P78,115.63,Debit Card,USA,M37,Refunded
TX12672,2024-02-23,06:08:10,C4314,P50,527.11,Credit Card,Canada,M27,Chargeback
TX12673,2024-04-23,10:59:49,C4004,P92,204.27,,USA,M10,Refunded
TX12674,2024-02-14,02:12:19,C8892,P15,128.41,Credit Card,Canada,M14,Pending
TX12675,2023-06-16,14:29:21,C6377,P86,533.56,Credit Card,USA,M38,Chargeback
TX12676,2023-10-17,02:45:54,C7189,P45,256.13,PayPal,USA,M46,Completed
TX12677,2023-11-22,02:19:12,C3243,P43,200.01,PayPal,USA,M24,Pending
TX12678,2024-03-09,05:23:29,C2401,P88,382.68,PayPal,USA,M46,Completed
TX12679,2023-09-22,17:54:22,C7491,P58,178.12,Debit Card,UK,M30,Completed
TX12680,2023-09-30,09:58:15,C3142,P43,287.28,PayPal,USA,M43,Completed
TX12681,2023-11-26,04:24:32,C7767,P83,64.18,PayPal,Canada,M40,Cancelled
TX12682,2024-01-26,12:58:06,C3492,P63,495.45,Credit Card,,M43,Cancelled
TX12683,2023-11-18,02:18:07,C4108,P2,470.31,PayPal,USA,M3,Cancelled
TX12684,2023-08-11,05:14:16,C1853,P40,269.96,Credit Card,,M17,Chargeback
TX12685,2024-01-08,03:37:56,C2949,P62,119.92,Debit Card,USA,M15,Refunded
TX12686,2023-07-19,01:55:05,C6899,P88,393.13,Credit Card,USA,M21,Pending
TX12687,2023-08-23,15:51:48,C4470,P88,29.84,Debit Card,UK,M12,Refunded
TX12688,2023-07-30,19:29:39,C3558,P58,59.15,Debit Card,UK,M15,Refunded
TX12689,2023-05-06,17:40:32,C9575,P46,198.59,PayPal,UK,M44,Completed
TX12690,2023-08-06,12:56:31,C1139,P63,53.38,Credit Card,UK,M31,Pending
TX12691,2023-12-24,12:04:24,C7780,P95,46.85,Credit Card,UK,M41,Refunded
TX12692,2024-03-01,11:47:47,C4638,P6,433.47,Credit Card,USA,M41,Completed
TX12693,2024-01-08,18:04:05,C8390,P18,126.01,PayPal,UK,M26,Cancelled
TX12694,2023-06-14,18:59:32,C9371,P5,287.48,Debit Card,Australia,M37,Cancelled
TX12695,2023-10-04,21:18:31,C6016,P2,,,UK,M30,Refunded
TX12696,2023-07-04,20:33:04,C7032,P72,75.13,PayPal,UK,M5,Refunded
TX12697,2023-07-02,21:28:52,C7177,P13,206.87,PayPal,USA,M36,Completed
TX12698,2023-10-08,07:36:31,C9866,P4,89.06,Credit Card,Canada,M11,Refunded
TX12699,2023-08-30,20:27:01,C1405,P29,41.72,Credit Card,Canada,M29,Refunded
TX12700,2024-04-11,05:07:37,C4098,P11,35.0,Debit Card,UK,M27,Refunded
TX12701,2024-05-02,18:17:37,C5236,P75,195.8,Debit Card,Australia,M32,Completed
TX12702,2024-04-28,16:31:53,C1955,P2,298.8,Debit Card,USA,M23,Completed
TX12703,2023-11-25,06:14:14,C8704,P6,428.69,PayPal,USA,M14,Pending
TX12704,2024-04-26,23:11:04,C6112,P38,99.65,Credit Card,Canada,M31,Refunded
TX12705,2023-10-14,15:56:04,C9125,P5,,PayPal,Canada,M49,Refunded
TX12706,2023-05-30,09:31:04,C6194,P90,,,USA,M33,Chargeback
TX12707,2024-04-30,22:40:25,C9282,P43,77.81,PayPal,USA,M41,Refunded
TX12708,2024-02-27,12:55:03,C2746,P78,207.89,PayPal,USA,M41,Completed
TX12709,2023-05-13,01:50:37,C7467,P62,163.59,Debit Card,USA,M2,Refunded
TX12710,2023-08-20,19:13:40,C2405,P14,233.27,PayPal,Canada,M29,Completed
TX12711,2023-11-06,11:44:03,C8211,P71,126.27,Debit Card,UK,M19,Refunded
TX12712,2023-06-11,14:01:49,C4302,P88,228.18,Debit Card,USA,M36,Completed
TX12713,2023-05-12,10:17:21,C2026,P47,772.4,Credit Card,USA,M19,Chargeback
TX12714,2023-12-05,04:44:19,C3078,P33,225.64,PayPal,USA,M36,Cancelled
TX12715,2024-03-29,23:28:45,C1931,P50,474.88,Credit Card,,M47,Completed
TX12716,2023-11-04,20:13:28,C7922,P79,268.44,Debit Card,UK,M26,Chargeback
TX12717,2023-06-10,04:04:36,C3532,P31,46.87,,Australia,M30,Pending
TX12718,2023-12-24,00:01:29,C2081,P61,132.16,PayPal,Canada,M24,Pending
TX12719,2023-09-26,00:42:16,C8537,P39,368.16,Credit Card,USA,M21,Pending
TX12720,2023-11-23,03:19:07,C6822,P66,259.57,Debit Card,Canada,M46,Chargeback
TX12721,2023-10-10,15:06:02,C7231,P40,206.91,PayPal,Canada,M34,Completed
TX12722,2024-04-03,13:58:42,C4577,P11,60.99,PayPal,Canada,M4,Cancelled
TX12723,2024-02-28,01:01:01,C9219,P94,72.93,Credit Card,UK,M19,Pending
TX12724,2023-05-30,22:37:34,C7376,P22,282.49,Debit Card,USA,M28,Pending
TX12725,2024-02-03,17:27:47,C5600,P74,395.03,PayPal,USA,M15,Cancelled
TX12726,2024-03-01,21:46:11,C8765,P8,,PayPal,USA,M29,Cancelled
TX12727,2023-10-17,11:10:03,C5253,P63,,Credit Card,USA,M32,Cancelled
TX12728,2023-10-17,16:49:25,C8614,P24,343.48,,USA,M30,Pending
TX12729,2023-09-25,04:36:52,C1223,P100,215.05,PayPal,UK,M29,Pending
TX12730,2024-03-08,07:20:18,C5314,P30,137.8,Debit Card,Canada,M36,Pending
TX12731,2024-03-07,14:51:28,C1936,P33,181.04,PayPal,UK,M32,Pending
TX12732,2024-03-06,08:05:38,C9328,P61,467.82,Credit Card,USA,M22,Chargeback
TX12733,2023-06-20,23:38:17,C3315,P97,35.31,,Australia,M23,Refunded
TX12734,2023-09-15,04:06:08,C2627,P54,112.82,Credit Card,Australia,M20,Refunded
TX12735,2024-02-29,06:00:59,C6311,P46,123.54,Debit Card,Canada,M7,Refunded
TX12736,2024-03-28,12:29:16,C1893,P52,93.56,PayPal,Australia,M12,Pending
TX12737,2023-08-15,17:41:41,C9725,P99,56.49,Credit Card,UK,M11,Refunded
TX12738,2023-11-23,03:08:27,C8097,P50,45.69,Debit Card,Australia,M31,Refunded
TX12739,2024-01-12,15:44:36,C7390,P21,126.55,Credit Card,USA,M43,Refunded
TX12740,2023-11-19,16:11:01,C3267,P6,410.41,Debit Card,USA,M20,Cancelled
TX12741,2023-05-13,04:56:21,C4750,P39,247.37,Debit Card,USA,M44,Pending
TX12742,2023-10-09,18:46:21,C5767,P70,220.71,PayPal,USA,M17,Pending
TX12743,2023-06-28,00:44:47,C9394,P47,815.69,Debit Card,USA,M25,Chargeback
TX12744,2023-10-17,00:41:02,C2361,P61,109.77,PayPal,UK,M39,Chargeback
TX12745,2023-09-30,12:01:35,C5514,P53,,Credit Card,Canada,M16,Chargeback
TX12746,2023-06-03,11:19:11,C5037,P76,183.55,Credit Card,UK,M23,Pending
TX12747,2023-06-17,17:13:46,C3579,P28,401.15,PayPal,USA,M9,Pending
TX12748,2023-07-12,17:12:23,C9280,P71,173.42,Debit Card,Canada,M17,Refunded
TX12749,2024-03-10,10:17:05,C7427,P7,41.21,,UK,M1,Refunded
