,transaction_id,date,time,customer_id,product_id,amount,payment_type,country,merchant_id,status,exchange_rate,total_usd,date_time,year,month,day,dow,hour,is_weekend
1680,TX11680,2023-09-05,05:22:13,C5830,P79,,Debit Card,USA,M7,Pending,1.0,,2023-09-05 05:22:13,2023,9,5,1,5,0
1681,TX11681,2024-02-08,07:35:23,C7692,P23,328.16,,Australia,M46,Completed,0.65,213.30400000000003,2024-02-08 07:35:23,2024,2,8,3,7,0
1682,TX11682,2023-07-13,14:41:38,C3683,P3,171.93,Credit Card,UK,M40,Pending,1.25,214.91250000000002,2023-07-13 14:41:38,2023,7,13,3,14,0
1683,TX11683,2023-05-25,19:49:32,C2864,P43,166.56,,Canada,M45,Completed,0.73,121.58879999999999,2023-05-25 19:49:32,2023,5,25,3,19,0
1684,TX11684,2024-03-23,22:01:51,C9481,P35,159.93,Credit Card,USA,M33,Refunded,1.0,159.93,2024-03-23 22:01:51,2024,3,23,5,22,1
1685,TX11685,2023-09-17,02:56:42,C3033,P94,210.49,PayPal,Canada,M11,Cancelled,0.73,153.6577,2023-09-17 02:56:42,2023,9,17,6,2,1
1686,TX11686,2023-08-04,17:11:16,C7754,P6,352.09,Credit Card,Australia,M41,Chargeback,0.65,228.8585,2023-08-04 17:11:16,2023,8,4,4,17,0
1687,TX11687,2024-02-21,18:05:40,C7216,P73,179.83,Credit Card,UK,M22,Chargeback,1.25,224.78750000000002,2024-02-21 18:05:40,2024,2,21,2,18,0
1688,TX11688,2024-01-10,13:31:22,C1863,P72,83.39,,UK,M46,Completed,1.25,104.2375,2024-01-10 13:31:22,2024,1,10,2,13,0
1689,TX11689,2024-02-12,16:50:11,C2830,P11,171.63,Debit Card,Canada,M45,Chargeback,0.73,125.28989999999999,2024-02-12 16:50:11,2024,2,12,0,16,0
1690,TX11690,2023-09-07,09:37:00,C9440,P44,482.71,PayPal,USA,M37,Pending,1.0,482.71,2023-09-07 09:37:00,2023,9,7,3,9,0
1691,TX11691,2024-03-02,07:58:18,C4225,P99,188.14,Debit Card,UK,M49,Cancelled,1.25,235.17499999999998,2024-03-02 07:58:18,2024,3,2,5,7,1
1692,TX11692,2023-11-12,23:31:27,C4753,P62,312.34,Debit Card,USA,M26,Cancelled,1.0,312.34,2023-11-12 23:31:27,2023,11,12,6,23,1
1693,TX11693,2023-05-11,15:34:05,C9817,P49,515.75,Credit Card,USA,M17,Chargeback,1.0,515.75,2023-05-11 15:34:05,2023,5,11,3,15,0
1694,TX11694,2023-09-11,14:02:50,C8718,P3,186.71,PayPal,USA,M14,Refunded,1.0,186.71,2023-09-11 14:02:50,2023,9,11,0,14,0
1695,TX11695,2024-01-20,05:29:56,C8562,P53,,,USA,M47,Refunded,1.0,,2024-01-20 05:29:56,2024,1,20,5,5,1
1696,TX11696,2024-04-17,00:51:42,C4101,P71,439.34,Credit Card,USA,M32,Cancelled,1.0,439.34,2024-04-17 00:51:42,2024,4,17,2,0,0
1697,TX11697,2023-10-27,05:34:12,C4567,P26,372.12,Credit Card,USA,M38,Cancelled,1.0,372.12,2023-10-27 05:34:12,2023,10,27,4,5,0
1698,TX11698,2023-05-22,12:47:35,C8863,P97,36.77,PayPal,,M23,Refunded,1.0,36.77,2023-05-22 12:47:35,2023,5,22,0,12,0
1699,TX11699,2023-11-18,12:06:34,C4520,P92,256.5,Debit Card,UK,M7,Chargeback,1.25,320.625,2023-11-18 12:06:34,2023,11,18,5,12,1
1700,TX11700,2024-04-19,04:53:11,C2282,P95,69.78,Debit Card,Australia,M9,Completed,0.65,45.357,2024-04-19 04:53:11,2024,4,19,4,4,0
1701,TX11701,2023-05-15,06:32:35,C2424,P100,113.47,Debit Card,UK,M44,Chargeback,1.25,141.8375,2023-05-15 06:32:35,2023,5,15,0,6,0
1702,TX11702,2023-09-20,11:10:22,C8525,P46,212.12,PayPal,USA,M13,Pending,1.0,212.12,2023-09-20 11:10:22,2023,9,20,2,11,0
1703,TX11703,2023-09-30,15:16:50,C7245,P89,258.99,PayPal,UK,M18,Completed,1.25,323.7375,2023-09-30 15:16:50,2023,9,30,5,15,1
1704,TX11704,2023-08-03,09:51:53,C4561,P39,281.99,Credit Card,UK,M27,Completed,1.25,352.4875,2023-08-03 09:51:53,2023,8,3,3,9,0
1705,TX11705,2023-07-24,20:16:39,C5968,P73,358.54,Credit Card,USA,M19,Pending,1.0,358.54,2023-07-24 20:16:39,2023,7,24,0,20,0
1706,TX11706,2023-12-14,16:58:14,C9355,P52,250.82,Credit Card,UK,M7,Completed,1.25,313.525,2023-12-14 16:58:14,2023,12,14,3,16,0
1707,TX11707,2023-12-23,00:16:52,C6436,P66,317.28,,USA,M12,Pending,1.0,317.28,2023-12-23 00:16:52,2023,12,23,5,0,1
1708,TX11708,2023-10-25,22:23:08,C7309,P46,288.04,Debit Card,UK,M43,Completed,1.25,360.05,2023-10-25 22:23:08,2023,10,25,2,22,0
1709,TX11709,2024-03-18,14:25:44,C9591,P12,243.38,Debit Card,UK,M3,Completed,1.25,304.225,2024-03-18 14:25:44,2024,3,18,0,14,0
1710,TX11710,2023-12-02,19:59:25,C8971,P47,,Credit Card,USA,M48,Cancelled,1.0,,2023-12-02 19:59:25,2023,12,2,5,19,1
1711,TX11711,2023-07-06,22:03:54,C8812,P77,689.74,PayPal,USA,M15,Chargeback,1.0,689.74,2023-07-06 22:03:54,2023,7,6,3,22,0
1712,TX11712,2024-03-28,17:07:34,C8621,P37,50.1,Debit Card,Canada,M36,Cancelled,0.73,36.573,2024-03-28 17:07:34,2024,3,28,3,17,0
1713,TX11713,2024-04-30,13:02:31,C8118,P28,113.3,PayPal,UK,M24,Pending,1.25,141.625,2024-04-30 13:02:31,2024,4,30,1,13,0
1714,TX11714,2023-09-06,12:53:56,C8714,P42,287.6,Debit Card,USA,M17,Pending,1.0,287.6,2023-09-06 12:53:56,2023,9,6,2,12,0
1715,TX11715,2023-05-31,14:31:43,C1628,P5,169.13,PayPal,Australia,M22,Completed,0.65,109.9345,2023-05-31 14:31:43,2023,5,31,2,14,0
1716,TX11716,2023-06-30,10:42:47,C3117,P88,203.83,Debit Card,USA,M44,Completed,1.0,203.83,2023-06-30 10:42:47,2023,6,30,4,10,0
1717,TX11717,2024-03-28,05:05:26,C3248,P35,55.83,Debit Card,UK,M41,Cancelled,1.25,69.7875,2024-03-28 05:05:26,2024,3,28,3,5,0
1718,TX11718,2024-01-16,15:56:53,C9287,P85,70.54,PayPal,Australia,M26,Refunded,0.65,45.851000000000006,2024-01-16 15:56:53,2024,1,16,1,15,0
1719,TX11719,2023-08-07,00:39:51,C1800,P34,254.42,Credit Card,USA,M30,Completed,1.0,254.42,2023-08-07 00:39:51,2023,8,7,0,0,0
1720,TX11720,2024-01-06,14:23:07,C1931,P91,288.46,Credit Card,USA,M40,Completed,1.0,288.46,2024-01-06 14:23:07,2024,1,6,5,14,1
1721,TX11721,2024-04-30,20:41:43,C4057,P68,497.11,Debit Card,USA,M45,Pending,1.0,497.11,2024-04-30 20:41:43,2024,4,30,1,20,0
1722,TX11722,2023-10-05,01:20:33,C7136,P53,111.12,Credit Card,USA,M42,Refunded,1.0,111.12,2023-10-05 01:20:33,2023,10,5,3,1,0
1723,TX11723,2023-10-09,00:14:45,C2393,P2,236.61,Credit Card,USA,M2,Pending,1.0,236.61,2023-10-09 00:14:45,2023,10,9,0,0,0
1724,TX11724,2023-11-16,13:28:56,C3763,P53,393.79,Debit Card,UK,M30,Chargeback,1.25,492.2375,2023-11-16 13:28:56,2023,11,16,3,13,0
1725,TX11725,2024-04-19,12:25:10,C1038,P8,470.84,PayPal,USA,M34,Completed,1.0,470.84,2024-04-19 12:25:10,2024,4,19,4,12,0
1726,TX11726,2023-11-07,04:45:22,C9649,P92,,Credit Card,UK,M48,Completed,1.25,,2023-11-07 04:45:22,2023,11,7,1,4,0
1727,TX11727,2023-09-27,04:26:09,C9159,P65,478.62,Credit Card,,M7,Chargeback,1.0,478.62,2023-09-27 04:26:09,2023,9,27,2,4,0
1728,TX11728,2023-09-27,14:08:49,C2103,P89,77.39,Credit Card,Canada,M48,Refunded,0.73,56.4947,2023-09-27 14:08:49,2023,9,27,2,14,0
1729,TX11729,2023-06-28,19:50:15,C4382,P56,149.03,Credit Card,,M21,Refunded,1.0,149.03,2023-06-28 19:50:15,2023,6,28,2,19,0
1730,TX11730,2023-12-13,13:26:04,C2932,P17,459.63,,USA,M24,Cancelled,1.0,459.63,2023-12-13 13:26:04,2023,12,13,2,13,0
1731,TX11731,2024-02-27,20:08:28,C9619,P24,235.88,Credit Card,UK,M27,Pending,1.25,294.85,2024-02-27 20:08:28,2024,2,27,1,20,0
1732,TX11732,2024-04-13,19:09:31,C8298,P30,121.22,PayPal,UK,M26,Completed,1.25,151.525,2024-04-13 19:09:31,2024,4,13,5,19,1
1733,TX11733,2024-04-05,16:45:35,C3346,P24,148.82,Debit Card,UK,M34,Completed,1.25,186.02499999999998,2024-04-05 16:45:35,2024,4,5,4,16,0
1734,TX11734,2023-06-14,19:33:22,C3823,P15,208.93,PayPal,USA,M48,Refunded,1.0,208.93,2023-06-14 19:33:22,2023,6,14,2,19,0
1735,TX11735,2023-07-09,12:34:48,C6233,P1,132.02,Debit Card,Canada,M30,Completed,0.73,96.3746,2023-07-09 12:34:48,2023,7,9,6,12,1
1736,TX11736,2024-04-07,04:01:45,C2051,P19,184.85,PayPal,UK,M34,Cancelled,1.25,231.0625,2024-04-07 04:01:45,2024,4,7,6,4,1
1737,TX11737,2023-11-06,09:28:42,C2217,P35,461.52,Debit Card,USA,M21,Completed,1.0,461.52,2023-11-06 09:28:42,2023,11,6,0,9,0
1738,TX11738,2023-05-05,14:25:49,C7509,P26,204.08,Credit Card,USA,M19,Cancelled,1.0,204.08,2023-05-05 14:25:49,2023,5,5,4,14,0
1739,TX11739,2023-06-10,00:51:45,C9578,P95,125.69,,UK,M47,Completed,1.25,157.1125,2023-06-10 00:51:45,2023,6,10,5,0,1
1740,TX11740,2023-07-29,18:16:14,C9626,P67,112.01,PayPal,Canada,M22,Completed,0.73,81.7673,2023-07-29 18:16:14,2023,7,29,5,18,1
1741,TX11741,2023-09-21,10:06:05,C4466,P72,83.14,Debit Card,Canada,M49,Completed,0.73,60.6922,2023-09-21 10:06:05,2023,9,21,3,10,0
1742,TX11742,2024-03-15,23:30:01,C1697,P45,177.37,PayPal,Canada,M36,Cancelled,0.73,129.4801,2024-03-15 23:30:01,2024,3,15,4,23,0
1743,TX11743,2023-05-18,06:52:37,C6676,P58,395.85,PayPal,USA,M25,Pending,1.0,395.85,2023-05-18 06:52:37,2023,5,18,3,6,0
1744,TX11744,2023-05-08,07:57:52,C5418,P52,,Debit Card,UK,M18,Pending,1.25,,2023-05-08 07:57:52,2023,5,8,0,7,0
1745,TX11745,2023-11-17,23:05:10,C3391,P72,123.34,PayPal,UK,M9,Cancelled,1.25,154.175,2023-11-17 23:05:10,2023,11,17,4,23,0
1746,TX11746,2023-05-24,02:44:03,C6034,P31,322.14,Credit Card,USA,M46,Chargeback,1.0,322.14,2023-05-24 02:44:03,2023,5,24,2,2,0
1747,TX11747,2023-10-05,15:31:43,C1714,P88,474.2,PayPal,USA,M40,Cancelled,1.0,474.2,2023-10-05 15:31:43,2023,10,5,3,15,0
1748,TX11748,2023-09-22,18:30:52,C5564,P60,55.04,PayPal,Canada,M12,Cancelled,0.73,40.1792,2023-09-22 18:30:52,2023,9,22,4,18,0
1749,TX11749,2024-01-20,23:43:59,C4678,P27,355.21,Debit Card,USA,M45,Cancelled,1.0,355.21,2024-01-20 23:43:59,2024,1,20,5,23,1
1750,TX11750,2023-05-14,13:05:45,C4830,P85,305.13,Debit Card,UK,M15,Chargeback,1.25,381.4125,2023-05-14 13:05:45,2023,5,14,6,13,1
1751,TX11751,2023-11-16,10:31:12,C3134,P2,491.19,PayPal,USA,M12,Completed,1.0,491.19,2023-11-16 10:31:12,2023,11,16,3,10,0
1752,TX11752,2024-01-25,17:59:18,C8106,P16,244.96,PayPal,USA,M19,Completed,1.0,244.96,2024-01-25 17:59:18,2024,1,25,3,17,0
1753,TX11753,2023-05-22,16:10:45,C2141,P16,344.86,Credit Card,USA,M27,Pending,1.0,344.86,2023-05-22 16:10:45,2023,5,22,0,16,0
1754,TX11754,2023-08-18,22:29:28,C8151,P5,215.39,Credit Card,,M47,Cancelled,1.0,215.39,2023-08-18 22:29:28,2023,8,18,4,22,0
1755,TX11755,2024-02-12,23:06:39,C5788,P28,132.19,PayPal,Canada,M15,Cancelled,0.73,96.4987,2024-02-12 23:06:39,2024,2,12,0,23,0
1756,TX11756,2023-07-15,04:53:22,C5096,P78,76.25,,Australia,M49,Pending,0.65,49.5625,2023-07-15 04:53:22,2023,7,15,5,4,1
1757,TX11757,2023-05-30,05:36:34,C8158,P94,149.22,Debit Card,UK,M7,Completed,1.25,186.525,2023-05-30 05:36:34,2023,5,30,1,5,0
1758,TX11758,2024-01-09,06:18:44,C4637,P79,328.63,Credit Card,USA,M28,Completed,1.0,328.63,2024-01-09 06:18:44,2024,1,9,1,6,0
1759,TX11759,2023-12-04,01:57:18,C4208,P16,217.41,Credit Card,UK,M49,Chargeback,1.25,271.7625,2023-12-04 01:57:18,2023,12,4,0,1,0
1760,TX11760,2023-09-14,22:37:08,C4837,P29,120.55,Debit Card,UK,M29,Pending,1.25,150.6875,2023-09-14 22:37:08,2023,9,14,3,22,0
1761,TX11761,2024-03-13,09:26:06,C7140,P93,62.94,,Canada,M42,Refunded,0.73,45.9462,2024-03-13 09:26:06,2024,3,13,2,9,0
1762,TX11762,2023-09-09,14:58:49,C4802,P38,774.71,Debit Card,USA,M27,Chargeback,1.0,774.71,2023-09-09 14:58:49,2023,9,9,5,14,1
1763,TX11763,2023-07-26,21:55:26,C3169,P32,63.09,Credit Card,UK,M16,Refunded,1.25,78.86250000000001,2023-07-26 21:55:26,2023,7,26,2,21,0
1764,TX11764,2023-10-31,12:46:16,C9161,P59,220.01,Debit Card,USA,M1,Refunded,1.0,220.01,2023-10-31 12:46:16,2023,10,31,1,12,0
1765,TX11765,2023-07-12,08:03:03,C9061,P35,,PayPal,USA,M43,Completed,1.0,,2023-07-12 08:03:03,2023,7,12,2,8,0
1766,TX11766,2024-01-30,15:03:40,C5803,P90,177.56,Debit Card,Canada,M19,Pending,0.73,129.6188,2024-01-30 15:03:40,2024,1,30,1,15,0
1767,TX11767,2023-10-31,14:41:39,C1088,P25,220.79,Debit Card,UK,M3,Pending,1.25,275.9875,2023-10-31 14:41:39,2023,10,31,1,14,0
1768,TX11768,2024-03-10,20:20:14,C5932,P3,283.62,Debit Card,USA,M8,Pending,1.0,283.62,2024-03-10 20:20:14,2024,3,10,6,20,1
1769,TX11769,2024-02-27,03:35:20,C5354,P58,294.75,Credit Card,USA,M46,Completed,1.0,294.75,2024-02-27 03:35:20,2024,2,27,1,3,0
1770,TX11770,2024-03-17,13:04:26,C6951,P75,71.96,Debit Card,UK,M46,Chargeback,1.25,89.94999999999999,2024-03-17 13:04:26,2024,3,17,6,13,1
1771,TX11771,2023-12-02,03:05:21,C7186,P7,106.66,PayPal,Canada,M30,Completed,0.73,77.8618,2023-12-02 03:05:21,2023,12,2,5,3,1
1772,TX11772,2023-11-10,04:46:26,C2435,P49,30.51,Credit Card,Canada,M24,Refunded,0.73,22.2723,2023-11-10 04:46:26,2023,11,10,4,4,0
1773,TX11773,2024-01-05,11:22:47,C8163,P50,38.75,PayPal,Australia,M48,Completed,0.65,25.1875,2024-01-05 11:22:47,2024,1,5,4,11,0
1774,TX11774,2024-03-06,01:18:22,C7611,P22,137.79,Debit Card,Canada,M17,Cancelled,0.73,100.5867,2024-03-06 01:18:22,2024,3,6,2,1,0
1775,TX11775,2023-10-18,23:38:55,C3054,P48,368.22,Credit Card,USA,M46,Pending,1.0,368.22,2023-10-18 23:38:55,2023,10,18,2,23,0
1776,TX11776,2024-03-05,03:39:58,C3601,P23,36.5,Credit Card,UK,M31,Refunded,1.25,45.625,2024-03-05 03:39:58,2024,3,5,1,3,0
1777,TX11777,2024-02-12,01:10:33,C9544,P63,,Credit Card,UK,M18,Refunded,1.25,,2024-02-12 01:10:33,2024,2,12,0,1,0
1778,TX11778,2024-04-02,02:15:21,C3975,P60,319.33,Credit Card,USA,M26,Cancelled,1.0,319.33,2024-04-02 02:15:21,2024,4,2,1,2,0
1779,TX11779,2024-01-26,09:52:37,C9173,P99,106.86,,Canada,M45,Cancelled,0.73,78.0078,2024-01-26 09:52:37,2024,1,26,4,9,0
1780,TX11780,2023-05-19,01:26:17,C5604,P61,468.47,Credit Card,USA,M23,Completed,1.0,468.47,2023-05-19 01:26:17,2023,5,19,4,1,0
1781,TX11781,2024-03-27,02:55:51,C6718,P26,154.09,Debit Card,Australia,M43,Pending,0.65,100.1585,2024-03-27 02:55:51,2024,3,27,2,2,0
1782,TX11782,2023-09-01,09:01:18,C8419,P2,233.73,Debit Card,UK,M10,Chargeback,1.25,292.16249999999997,2023-09-01 09:01:18,2023,9,1,4,9,0
1783,TX11783,2023-11-02,17:47:17,C2634,P69,194.46,Credit Card,UK,M16,Completed,1.25,243.07500000000002,2023-11-02 17:47:17,2023,11,2,3,17,0
1784,TX11784,2024-02-09,08:34:10,C3750,P3,160.73,PayPal,UK,M16,Completed,1.25,200.9125,2024-02-09 08:34:10,2024,2,9,4,8,0
1785,TX11785,2024-01-12,19:39:07,C1877,P27,229.31,PayPal,,M43,Completed,1.0,229.31,2024-01-12 19:39:07,2024,1,12,4,19,0
1786,TX11786,2024-02-05,10:10:02,C6154,P43,145.68,PayPal,UK,M36,Completed,1.25,182.10000000000002,2024-02-05 10:10:02,2024,2,5,0,10,0
1787,TX11787,2023-10-18,01:38:29,C2778,P35,51.05,Debit Card,UK,M20,Completed,1.25,63.8125,2023-10-18 01:38:29,2023,10,18,2,1,0
1788,TX11788,2023-12-16,04:02:03,C7361,P85,480.09,PayPal,USA,M41,Pending,1.0,480.09,2023-12-16 04:02:03,2023,12,16,5,4,1
1789,TX11789,2023-06-01,05:02:55,C5586,P4,23.34,Debit Card,UK,M24,Refunded,1.25,29.175,2023-06-01 05:02:55,2023,6,1,3,5,0
1790,TX11790,2023-05-17,20:28:54,C8031,P81,284.43,Debit Card,USA,M44,Refunded,1.0,284.43,2023-05-17 20:28:54,2023,5,17,2,20,0
1791,TX11791,2023-09-04,06:22:54,C3715,P21,57.46,PayPal,Canada,M45,Cancelled,0.73,41.9458,2023-09-04 06:22:54,2023,9,4,0,6,0
1792,TX11792,2023-07-17,20:51:32,C9545,P17,78.46,PayPal,UK,M14,Completed,1.25,98.07499999999999,2023-07-17 20:51:32,2023,7,17,0,20,0
1793,TX11793,2023-07-25,02:30:19,C8402,P80,264.61,Credit Card,,M15,Completed,1.0,264.61,2023-07-25 02:30:19,2023,7,25,1,2,0
1794,TX11794,2023-11-28,11:36:56,C7748,P71,394.26,,USA,M9,Pending,1.0,394.26,2023-11-28 11:36:56,2023,11,28,1,11,0
1795,TX11795,2023-05-21,04:39:52,C7655,P91,159.98,Debit Card,USA,M42,Refunded,1.0,159.98,2023-05-21 04:39:52,2023,5,21,6,4,1
1796,TX11796,2023-12-06,13:33:49,C2006,P64,354.08,Credit Card,Canada,M28,Chargeback,0.73,258.47839999999997,2023-12-06 13:33:49,2023,12,6,2,13,0
1797,TX11797,2023-11-15,02:23:47,C8443,P83,324.77,Credit Card,USA,M4,Refunded,1.0,324.77,2023-11-15 02:23:47,2023,11,15,2,2,0
1798,TX11798,2023-12-06,22:32:47,C2904,P86,99.05,Credit Card,USA,M34,Refunded,1.0,99.05,2023-12-06 22:32:47,2023,12,6,2,22,0
1799,TX11799,2023-08-24,07:38:49,C8361,P24,353.33,PayPal,USA,M31,Completed,1.0,353.33,2023-08-24 07:38:49,2023,8,24,3,7,0
1800,TX11800,2024-04-06,20:00:35,C6063,P75,225.22,PayPal,Australia,M22,Pending,0.65,146.393,2024-04-06 20:00:35,2024,4,6,5,20,1
1801,TX11801,2023-06-30,16:56:12,C1531,P55,165.77,,Canada,M5,Pending,0.73,121.0121,2023-06-30 16:56:12,2023,6,30,4,16,0
1802,TX11802,2024-03-23,06:35:00,C3853,P60,133.35,Debit Card,USA,M37,Refunded,1.0,133.35,2024-03-23 06:35:00,2024,3,23,5,6,1
1803,TX11803,2023-07-04,11:20:44,C5947,P79,381.88,Debit Card,USA,M32,Pending,1.0,381.88,2023-07-04 11:20:44,2023,7,4,1,11,0
1804,TX11804,2023-05-15,05:03:50,C2984,P14,,Credit Card,USA,M47,Completed,1.0,,2023-05-15 05:03:50,2023,5,15,0,5,0
1805,TX11805,2024-01-19,23:50:31,C1394,P24,192.66,Debit Card,Canada,M3,Pending,0.73,140.6418,2024-01-19 23:50:31,2024,1,19,4,23,0
1806,TX11806,2023-07-31,01:24:19,C9615,P50,276.85,Credit Card,UK,M19,Cancelled,1.25,346.0625,2023-07-31 01:24:19,2023,7,31,0,1,0
1807,TX11807,2023-12-15,23:04:28,C4502,P50,237.42,PayPal,USA,M18,Cancelled,1.0,237.42,2023-12-15 23:04:28,2023,12,15,4,23,0
1808,TX11808,2023-09-21,13:36:33,C1340,P36,115.06,Debit Card,USA,M22,Refunded,1.0,115.06,2023-09-21 13:36:33,2023,9,21,3,13,0
1809,TX11809,2023-08-17,11:25:55,C6490,P35,473.79,Credit Card,USA,M41,Chargeback,1.0,473.79,2023-08-17 11:25:55,2023,8,17,3,11,0
1810,TX11810,2023-06-06,15:42:02,C4953,P67,102.87,PayPal,UK,M41,Refunded,1.25,128.5875,2023-06-06 15:42:02,2023,6,6,1,15,0
1811,TX11811,2024-04-12,01:42:42,C6542,P2,77.83,Credit Card,Canada,M10,Refunded,0.73,56.8159,2024-04-12 01:42:42,2024,4,12,4,1,0
1812,TX11812,2024-04-19,07:48:07,C6793,P83,284.83,Debit Card,USA,M38,Completed,1.0,284.83,2024-04-19 07:48:07,2024,4,19,4,7,0
1813,TX11813,2023-05-23,09:05:01,C8794,P21,75.09,Debit Card,USA,M4,Refunded,1.0,75.09,2023-05-23 09:05:01,2023,5,23,1,9,0
1814,TX11814,2024-02-21,14:01:58,C7665,P66,466.12,Debit Card,USA,M35,Pending,1.0,466.12,2024-02-21 14:01:58,2024,2,21,2,14,0
1815,TX11815,2024-03-07,21:29:01,C2039,P90,61.61,PayPal,Australia,M41,Completed,0.65,40.0465,2024-03-07 21:29:01,2024,3,7,3,21,0
1816,TX11816,2023-07-01,08:38:06,C5012,P85,355.28,Credit Card,USA,M47,Cancelled,1.0,355.28,2023-07-01 08:38:06,2023,7,1,5,8,1
1817,TX11817,2023-09-20,01:38:43,C4580,P58,49.2,PayPal,Canada,M7,Completed,0.73,35.916000000000004,2023-09-20 01:38:43,2023,9,20,2,1,0
1818,TX11818,2023-08-30,04:17:23,C2240,P41,163.78,PayPal,,M47,Completed,1.0,163.78,2023-08-30 04:17:23,2023,8,30,2,4,0
1819,TX11819,2023-12-20,05:05:25,C6550,P66,203.86,Credit Card,USA,M27,Refunded,1.0,203.86,2023-12-20 05:05:25,2023,12,20,2,5,0
1820,TX11820,2024-03-03,18:44:52,C7732,P53,616.89,,USA,M9,Chargeback,1.0,616.89,2024-03-03 18:44:52,2024,3,3,6,18,1
1821,TX11821,2023-07-01,03:47:04,C2197,P82,451.43,PayPal,USA,M48,Completed,1.0,451.43,2023-07-01 03:47:04,2023,7,1,5,3,1
1822,TX11822,2023-08-08,13:57:53,C5351,P5,211.98,Credit Card,UK,M3,Pending,1.25,264.97499999999997,2023-08-08 13:57:53,2023,8,8,1,13,0
1823,TX11823,2023-07-17,17:27:02,C4464,P95,326.65,Debit Card,Canada,M3,Cancelled,0.73,238.45449999999997,2023-07-17 17:27:02,2023,7,17,0,17,0
1824,TX11824,2023-06-26,00:26:57,C2500,P32,402.88,Credit Card,UK,M42,Chargeback,1.25,503.6,2023-06-26 00:26:57,2023,6,26,0,0,0
1825,TX11825,2024-02-27,01:37:53,C4378,P62,146.76,Credit Card,UK,M23,Chargeback,1.25,183.45,2024-02-27 01:37:53,2024,2,27,1,1,0
1826,TX11826,2023-11-20,14:19:57,C8246,P91,124.84,,USA,M16,Refunded,1.0,124.84,2023-11-20 14:19:57,2023,11,20,0,14,0
1827,TX11827,2024-02-19,20:51:21,C2409,P72,175.8,Credit Card,Australia,M42,Completed,0.65,114.27000000000001,2024-02-19 20:51:21,2024,2,19,0,20,0
1828,TX11828,2023-10-24,16:19:16,C3040,P93,201.58,,Canada,M1,Completed,0.73,147.1534,2023-10-24 16:19:16,2023,10,24,1,16,0
1829,TX11829,2024-02-26,03:19:18,C2949,P67,355.51,PayPal,USA,M10,Completed,1.0,355.51,2024-02-26 03:19:18,2024,2,26,0,3,0
1830,TX11830,2023-09-28,04:20:12,C5230,P64,162.68,PayPal,Australia,M12,Cancelled,0.65,105.742,2023-09-28 04:20:12,2023,9,28,3,4,0
1831,TX11831,2024-01-01,23:56:13,C8321,P10,39.5,PayPal,UK,M28,Pending,1.25,49.375,2024-01-01 23:56:13,2024,1,1,0,23,0
1832,TX11832,2024-02-12,03:28:34,C4092,P21,95.87,Debit Card,UK,M26,Refunded,1.25,119.8375,2024-02-12 03:28:34,2024,2,12,0,3,0
1833,TX11833,2023-06-27,07:49:43,C2271,P10,218.09,PayPal,Canada,M2,Chargeback,0.73,159.2057,2023-06-27 07:49:43,2023,6,27,1,7,0
1834,TX11834,2023-10-05,00:22:09,C7811,P46,168.67,Credit Card,Canada,M14,Pending,0.73,123.1291,2023-10-05 00:22:09,2023,10,5,3,0,0
1835,TX11835,2024-04-16,12:26:29,C3167,P33,203.98,Credit Card,UK,M30,Cancelled,1.25,254.975,2024-04-16 12:26:29,2024,4,16,1,12,0
1836,TX11836,2024-01-23,13:39:22,C8335,P32,371.79,Debit Card,USA,M24,Cancelled,1.0,371.79,2024-01-23 13:39:22,2024,1,23,1,13,0
1837,TX11837,2023-10-17,03:26:51,C8739,P36,418.78,Debit Card,USA,M4,Completed,1.0,418.78,2023-10-17 03:26:51,2023,10,17,1,3,0
1838,TX11838,2023-05-19,06:00:37,C4385,P30,41.69,Debit Card,Australia,M17,Refunded,0.65,27.098499999999998,2023-05-19 06:00:37,2023,5,19,4,6,0
1839,TX11839,2023-10-16,07:13:30,C8860,P2,242.76,,USA,M38,Completed,1.0,242.76,2023-10-16 07:13:30,2023,10,16,0,7,0
1840,TX11840,2023-06-18,20:00:28,C3210,P3,629.59,Credit Card,USA,M38,Chargeback,1.0,629.59,2023-06-18 20:00:28,2023,6,18,6,20,1
1841,TX11841,2023-07-23,21:28:38,C6162,P33,827.91,,UK,M13,Chargeback,1.25,1034.8875,2023-07-23 21:28:38,2023,7,23,6,21,1
1842,TX11842,2023-06-28,00:14:42,C6368,P9,85.58,Debit Card,UK,M42,Refunded,1.25,106.975,2023-06-28 00:14:42,2023,6,28,2,0,0
1843,TX11843,2024-03-13,15:23:42,C9523,P46,63.42,Debit Card,UK,M7,Cancelled,1.25,79.275,2024-03-13 15:23:42,2024,3,13,2,15,0
1844,TX11844,2023-10-02,10:06:45,C9190,P26,52.51,Credit Card,Australia,M7,Cancelled,0.65,34.1315,2023-10-02 10:06:45,2023,10,2,0,10,0
1845,TX11845,2023-10-28,23:34:31,C3286,P78,472.98,PayPal,USA,M35,Pending,1.0,472.98,2023-10-28 23:34:31,2023,10,28,5,23,1
1846,TX11846,2024-03-21,19:25:44,C1009,P56,170.9,,USA,M23,Refunded,1.0,170.9,2024-03-21 19:25:44,2024,3,21,3,19,0
1847,TX11847,2023-12-24,19:29:14,C1103,P10,236.87,Credit Card,USA,M39,Pending,1.0,236.87,2023-12-24 19:29:14,2023,12,24,6,19,1
